INFO   08:33:05 : Id:315180539122; 休眠电流:3.00uA; 接收电流:22.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:59:09 : Id:315180540685; 休眠电流:3.33uA; 接收电流:22.38mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:59:31 : Id:315180542227; 休眠电流:3.00uA; 接收电流:22.58mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   09:59:46 : Id:315180540479; 休眠电流:3.00uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:00:21 : Id:315180540633; 休眠电流:3.00uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:00:36 : Id:315180540480; 休眠电流:2.67uA; 接收电流:22.56mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:00:50 : Id:315180540651; 休眠电流:4.00uA; 接收电流:22.27mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:01:05 : Id:315180540592; 休眠电流:3.00uA; 接收电流:22.78mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:01:24 : Id:315180540589; 休眠电流:3.33uA; 接收电流:22.35mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:01:53 : Id:315180540703; 休眠电流:4.00uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:02:08 : Id:315180540639; 休眠电流:2.67uA; 接收电流:22.84mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:02:24 : Id:315180540705; 休眠电流:3.00uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:02:39 : Id:315180540538; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:02:53 : Id:315180540586; 休眠电流:4.00uA; 接收电流:22.13mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:03:09 : Id:315180540474; 休眠电流:2.67uA; 接收电流:22.43mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:03:23 : Id:315180540573; 休眠电流:3.00uA; 接收电流:22.73mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:03:39 : Id:315180540481; 休眠电流:3.00uA; 接收电流:22.75mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:03:54 : Id:315180540662; 休眠电流:3.00uA; 接收电流:22.23mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:04:10 : Id:315180540797; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:04:26 : Id:315180540634; 休眠电流:3.67uA; 接收电流:22.38mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:04:41 : Id:315180540675; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:04:55 : Id:315180540615; 休眠电流:3.33uA; 接收电流:22.83mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:05:12 : Id:315180540591; 休眠电流:2.67uA; 接收电流:22.71mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:05:27 : Id:315180540751; 休眠电流:3.00uA; 接收电流:22.13mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:05:47 : Id:315180540543; 休眠电流:3.67uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:06:02 : Id:315180540834; 休眠电流:3.33uA; 接收电流:22.71mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:06:23 : Id:315180540546; 休眠电流:3.67uA; 接收电流:22.73mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:06:49 : Id:315180541876; 休眠电流:3.00uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:07:11 : Id:315180540919; 休眠电流:3.00uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:07:28 : Id:315180540683; 休眠电流:3.33uA; 接收电流:22.49mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:07:47 : Id:315180542150; 休眠电流:3.00uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:08:04 : Id:315180541963; 休眠电流:3.00uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:08:19 : Id:315180540822; 休眠电流:3.00uA; 接收电流:22.42mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:08:40 : Id:315180542232; 休眠电流:3.33uA; 接收电流:22.41mA; 电压:3.37V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:08:56 : Id:315180540442; 休眠电流:4.00uA; 接收电流:22.61mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:09:11 : Id:315180540670; 休眠电流:3.67uA; 接收电流:22.54mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:09:27 : Id:315180541955; 休眠电流:3.00uA; 接收电流:22.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:09:43 : Id:315180541869; 休眠电流:3.00uA; 接收电流:21.83mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:09:57 : Id:315180540641; 休眠电流:3.33uA; 接收电流:22.68mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:10:14 : Id:315180542089; 休眠电流:3.67uA; 接收电流:22.36mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:10:30 : Id:315180540540; 休眠电流:3.00uA; 接收电流:22.48mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:10:59 : Id:315180540661; 休眠电流:3.00uA; 接收电流:22.53mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:11:17 : Id:315180540493; 休眠电流:3.00uA; 接收电流:22.86mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:11:33 : Id:315180540645; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:11:48 : Id:315180540678; 休眠电流:3.00uA; 接收电流:22.27mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:12:11 : Id:315180540617; 休眠电流:3.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:12:31 : Id:315180542228; 休眠电流:3.33uA; 接收电流:22.84mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:12:47 : Id:315180540690; 休眠电流:3.00uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:13:04 : Id:315180540507; 休眠电流:3.00uA; 接收电流:22.36mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:13:19 : Id:315180540710; 休眠电流:3.00uA; 接收电流:22.45mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:13:34 : Id:315180540843; 休眠电流:3.00uA; 接收电流:22.27mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:13:57 : Id:315180540674; 休眠电流:3.00uA; 接收电流:22.43mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:14:12 : Id:315180540638; 休眠电流:3.33uA; 接收电流:22.25mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:14:28 : Id:315180540501; 休眠电流:3.00uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:15:07 : Id:315180540614; 休眠电流:3.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:15:23 : Id:315180540466; 休眠电流:2.67uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:15:39 : Id:315180540630; 休眠电流:3.00uA; 接收电流:22.73mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:15:58 : Id:315180540609; 休眠电流:3.00uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:16:10 : Id:315180540572; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:16:24 : Id:315180540572; 休眠电流:3.00uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:16:39 : Id:315180540666; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:19:09 : Id:315180540654; 休眠电流:2.67uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:19:28 : Id:315180540635; 休眠电流:3.00uA; 接收电流:22.76mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:19:47 : Id:315180540517; 休眠电流:3.00uA; 接收电流:22.33mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:20:07 : Id:315180540631; 休眠电流:3.00uA; 接收电流:22.42mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:20:32 : Id:315180540647; 休眠电流:3.00uA; 接收电流:22.54mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:20:43 : Id:315180540647; 休眠电流:3.00uA; 接收电流:22.54mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:21:02 : Id:315180540782; 休眠电流:3.00uA; 接收电流:22.92mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:21:21 : Id:315180540417; 休眠电流:3.00uA; 接收电流:22.69mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:21:43 : Id:315180540603; 休眠电流:3.00uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:22:08 : Id:315180540495; 休眠电流:3.00uA; 接收电流:22.49mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:22:28 : Id:315180540560; 休眠电流:3.00uA; 接收电流:22.53mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:22:52 : Id:315180540518; 休眠电流:3.00uA; 接收电流:22.66mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:23:15 : Id:315180540452; 休眠电流:3.00uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:23:34 : Id:315180540443; 休眠电流:3.00uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:23:54 : Id:315180540676; 休眠电流:3.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:24:20 : Id:315180540508; 休眠电流:0.00uA; 接收电流:22.70mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:24:32 : Id:315180540508; 休眠电流:0.00uA; 接收电流:22.66mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:24:45 : Id:315180540508; 休眠电流:0.00uA; 接收电流:22.67mA; 电压:3.29V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:25:07 : Id:315180540533; 休眠电流:0.00uA; 接收电流:22.46mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:25:20 : Id:315180540533; 休眠电流:0.00uA; 接收电流:22.47mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:25:32 : Id:315180540533; 休眠电流:0.00uA; 接收电流:22.47mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:26:01 : Id:315180540755; 休眠电流:3.33uA; 接收电流:22.86mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:26:20 : Id:315180540533; 休眠电流:3.33uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:26:39 : Id:315180540535; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:27:02 : Id:315180540490; 休眠电流:3.00uA; 接收电流:22.69mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:27:21 : Id:315180540689; 休眠电流:3.00uA; 接收电流:22.45mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:27:48 : Id:315180540737; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:28:06 : Id:315180540563; 休眠电流:3.00uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:28:24 : Id:315180540660; 休眠电流:3.00uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:28:44 : Id:315180540440; 休眠电流:3.33uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:29:05 : Id:315180540471; 休眠电流:3.00uA; 接收电流:22.28mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:29:26 : Id:315180540511; 休眠电流:3.00uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:29:46 : Id:315180540745; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:31:50 : Id:315180540502; 休眠电流:3.00uA; 接收电流:22.67mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:32:10 : Id:315180540583; 休眠电流:3.00uA; 接收电流:22.62mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:32:30 : Id:315180540726; 休眠电流:3.33uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:32:49 : Id:315180540446; 休眠电流:3.00uA; 接收电流:22.50mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:33:06 : Id:315180540439; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:33:13 : Id:315180540439; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:33:22 : Id:315180540439; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:33:33 : Id:315180540439; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:33:58 : Id:315180542157; 休眠电流:3.00uA; 接收电流:22.28mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:34:24 : Id:315180542059; 休眠电流:3.00uA; 接收电流:22.75mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:34:48 : Id:315180542104; 休眠电流:3.00uA; 接收电流:22.46mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:35:09 : Id:315180542222; 休眠电流:3.00uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:35:38 : Id:315180540720; 休眠电流:3.00uA; 接收电流:22.65mA; 电压:3.37V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:35:58 : Id:315180541610; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:36:19 : Id:315180542076; 休眠电流:3.33uA; 接收电流:21.99mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:36:41 : Id:315180540568; 休眠电流:3.67uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:37:10 : Id:315180541766; 休眠电流:3.00uA; 接收电流:22.43mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:37:21 : Id:315180540439; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:38:12 : Id:315180542203; 休眠电流:3.00uA; 接收电流:22.68mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:38:29 : Id:315180540762; 休眠电流:3.33uA; 接收电流:22.62mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:38:48 : Id:315180540449; 休眠电流:3.00uA; 接收电流:22.76mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:39:03 : Id:315180540523; 休眠电流:3.00uA; 接收电流:22.67mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:39:18 : Id:315180540530; 休眠电流:3.33uA; 接收电流:21.36mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:39:32 : Id:315180541862; 休眠电流:2.67uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:39:47 : Id:315180540753; 休眠电流:4.00uA; 接收电流:22.35mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:40:02 : Id:315180540574; 休眠电流:3.00uA; 接收电流:22.45mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:40:22 : Id:315180540510; 休眠电流:3.00uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:40:38 : Id:315180540460; 休眠电流:3.33uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:40:53 : Id:315180540475; 休眠电流:2.67uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:41:07 : Id:315180540456; 休眠电流:4.00uA; 接收电流:22.60mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:41:28 : Id:315180540715; 休眠电流:3.33uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:41:48 : Id:315180540585; 休眠电流:3.00uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:42:06 : Id:315180540684; 休眠电流:3.00uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:42:26 : Id:315180540496; 休眠电流:3.00uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:43:08 : Id:315180540849; 休眠电流:3.00uA; 接收电流:22.36mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:43:23 : Id:315180540658; 休眠电流:3.00uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:43:39 : Id:315180540454; 休眠电流:3.00uA; 接收电流:22.94mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:43:55 : Id:315180540556; 休眠电流:2.67uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:44:10 : Id:315180540564; 休眠电流:3.33uA; 接收电流:22.08mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:44:25 : Id:315180540537; 休眠电流:3.00uA; 接收电流:22.47mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:44:40 : Id:315180540498; 休眠电流:3.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:44:54 : Id:315180540445; 休眠电流:3.33uA; 接收电流:22.50mA; 电压:3.24V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:45:10 : Id:315180540620; 休眠电流:2.67uA; 接收电流:22.78mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:45:24 : Id:315180540663; 休眠电流:3.00uA; 接收电流:23.04mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:45:40 : Id:315180540467; 休眠电流:3.33uA; 接收电流:22.79mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:45:54 : Id:315180540451; 休眠电流:3.00uA; 接收电流:22.72mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:46:49 : Id:315180540776; 休眠电流:3.00uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:47:10 : Id:315180540653; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:47:25 : Id:315180541867; 休眠电流:3.00uA; 接收电流:22.67mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:47:44 : Id:315180540525; 休眠电流:3.00uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:48:20 : Id:315180540534; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:48:36 : Id:315180540765; 休眠电流:4.00uA; 接收电流:22.36mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:48:56 : Id:315180540465; 休眠电流:2.67uA; 接收电流:22.34mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:49:10 : Id:315180540691; 休眠电流:3.00uA; 接收电流:22.36mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:49:31 : Id:315180540483; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:49:54 : Id:315180540713; 休眠电流:3.00uA; 接收电流:22.83mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:50:09 : Id:315180540730; 休眠电流:3.00uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:50:24 : Id:315180542031; 休眠电流:3.00uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:50:44 : Id:315180540668; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:50:55 : Id:315180540643; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:51:09 : Id:315180540643; 休眠电流:3.00uA; 接收电流:22.58mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:51:25 : Id:315180541912; 休眠电流:3.00uA; 接收电流:22.41mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:51:40 : Id:315180542178; 休眠电流:3.00uA; 接收电流:22.46mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:51:56 : Id:315180540566; 休眠电流:3.00uA; 接收电流:22.06mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:52:14 : Id:315180540457; 休眠电流:0.00uA; 接收电流:22.48mA; 电压:3.38V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:52:27 : Id:315180540457; 休眠电流:3.00uA; 接收电流:22.49mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:52:42 : Id:315180542110; 休眠电流:3.33uA; 接收电流:22.30mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:53:28 : Id:315180542161; 休眠电流:2.67uA; 接收电流:22.40mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:53:48 : Id:315180540669; 休眠电流:2.67uA; 接收电流:22.58mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:54:07 : Id:315180542235; 休眠电流:4.33uA; 接收电流:22.61mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:54:21 : Id:315180542131; 休眠电流:3.33uA; 接收电流:22.14mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:54:36 : Id:315180542060; 休眠电流:3.33uA; 接收电流:22.52mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:54:55 : Id:315180542153; 休眠电流:3.00uA; 接收电流:22.49mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:55:09 : Id:315180541842; 休眠电流:3.00uA; 接收电流:22.40mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:55:24 : Id:315180542166; 休眠电流:3.00uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:55:39 : Id:315180541767; 休眠电流:3.33uA; 接收电流:22.63mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:55:54 : Id:315180541881; 休眠电流:3.00uA; 接收电流:22.52mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:56:09 : Id:315180542036; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:56:26 : Id:315180540468; 休眠电流:3.33uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:56:43 : Id:315180541983; 休眠电流:3.00uA; 接收电流:21.91mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   10:56:54 : Id:315180542009; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:57:03 : Id:315180542009; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   10:57:19 : Id:315180540637; 休眠电流:3.00uA; 接收电流:22.47mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
